,INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
5182,6538,1,0,35.0,2,12.0,35.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,43,45.011106780982075,45.5,1,44.94965034965035,44.678021787999306,35.0,1,43.903,0,9.0,45.01494146642021
5183,6539,1,0,26.0,2,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,10,44.41663915483658,40.5,4,44.131749460043196,44.678021787999306,26.0,4,44.91439743052646,8,1.0,45.01494146642021
5184,6541,0,0,59.0,0,10.0,59.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,49.012362637362635,44.834633385335415,29,45.011106780982075,59.0,1,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,20.0,43.91731575793889
5185,6543,1,0,51.0,0,11.0,51.0,45.84457933370977,51.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,5,44.41663915483658,46.5,1,45.352,44.678021787999306,51.0,1,44.91439743052646,8,11.0,45.01494146642021
5186,6545,0,0,48.0,0,11.0,43.79056603773585,45.84457933370977,48.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,14,45.011106780982075,48.5,4,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
5187,6546,1,0,60.0,0,13.0,60.0,45.84457933370977,60.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,70,45.011106780982075,52.4,11,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,0,15.0,45.01494146642021
5188,6547,0,0,43.0,0,13.0,43.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,45.56938227394807,27,45.011106780982075,50.333333333333336,20,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,17.0,45.01494146642021
5189,6549,1,3,40.0,3,14.0,40.0,45.84457933370977,40.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,28,45.011106780982075,48.0,6,45.33847850055127,44.678021787999306,40.0,1,43.903,5,8.0,45.01494146642021
5190,6550,0,0,55.0,0,13.0,55.0,45.84457933370977,58.333333333333336,43.833486378940925,44.2608,49.012362637362635,44.834633385335415,38,45.011106780982075,47.666666666666664,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,12.0,43.91731575793889
5191,6551,0,0,57.0,0,12.0,43.79056603773585,45.84457933370977,57.0,43.833486378940925,45.402535657686215,42.19285120532003,41.318820224719104,21,45.011106780982075,49.75,6,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,6.0,45.01494146642021
5192,6553,0,0,50.0,0,11.0,50.0,45.84457933370977,50.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,47,44.41663915483658,47.5,7,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,1.0,43.91731575793889
5193,6554,0,0,54.0,0,11.0,54.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,46,45.011106780982075,54.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,1,13.0,45.01494146642021
5194,6555,1,1,41.0,2,13.0,41.0,45.84457933370977,41.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,14,45.011106780982075,45.0,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,2,6.0,45.01494146642021
5195,6556,0,0,40.0,0,11.0,43.79056603773585,45.84457933370977,40.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,40,45.011106780982075,44.6,13,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,45.01494146642021
5196,6557,0,0,55.0,0,15.0,47.5,45.84457933370977,55.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,19,44.41663915483658,54.0,6,46.2707100591716,45.063919259882255,55.0,2,44.91439743052646,2,9.0,45.01494146642021
5197,6559,0,0,56.0,0,14.0,56.0,45.84457933370977,56.0,43.833486378940925,44.2608,49.012362637362635,44.37430880476393,29,44.41663915483658,56.0,6,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,2,1.0,45.01494146642021
5198,6560,0,0,43.0,2,9.0,43.0,37.85701021355617,43.0,43.833486378940925,44.2608,44.589652096342554,46.86538461538461,24,45.011106780982075,47.5,9,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,11.0,45.01494146642021
5199,6561,0,0,45.0,0,11.0,45.0,45.84457933370977,45.0,45.42930118512464,45.402535657686215,49.012362637362635,46.86538461538461,22,44.41663915483658,50.666666666666664,1,46.2707100591716,45.063919259882255,45.0,1,44.91439743052646,3,18.0,45.01494146642021
5200,6562,0,0,43.0,0,7.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,41.798583792289534,34,44.41663915483658,44.25,10,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,1,11.0,43.91731575793889
5201,6563,1,0,60.0,4,16.0,60.0,45.84457933370977,60.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,17,45.011106780982075,46.57142857142857,1,44.94965034965035,44.678021787999306,60.0,2,43.903,5,5.0,43.91731575793889
5202,6564,0,0,51.0,0,0.0,43.79056603773585,45.84457933370977,51.0,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,22,45.011106780982075,50.333333333333336,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
5203,6565,0,0,56.0,0,3.0,48.333333333333336,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,40,45.011106780982075,47.285714285714285,7,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,20.0,43.91731575793889
5204,6566,0,0,39.0,0,11.0,43.79056603773585,45.84457933370977,39.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,31,44.41663915483658,39.25,1,45.352,45.063919259882255,39.0,3,44.91439743052646,5,14.0,45.01494146642021
5205,6568,0,0,46.0,0,7.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,43,44.41663915483658,53.5,10,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,1,8.0,45.01494146642021
5206,6570,0,0,44.0,2,14.0,44.0,45.84457933370977,44.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,42,45.011106780982075,44.0,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,4.0,45.01494146642021
5207,6571,0,2,61.0,4,19.0,61.0,45.84457933370977,61.0,45.42930118512464,44.2608,49.012362637362635,46.86538461538461,24,45.011106780982075,61.0,10,44.204010462074976,44.678021787999306,61.0,1,44.91439743052646,3,19.0,45.01494146642021
5208,6573,0,0,38.0,0,13.0,38.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,42,44.41663915483658,41.25,10,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
5209,6574,1,1,44.0,2,13.0,44.0,37.85701021355617,44.0,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,12,44.41663915483658,50.0,16,44.131749460043196,44.678021787999306,44.0,3,44.91439743052646,3,6.0,45.01494146642021
5210,6575,0,0,47.0,0,4.0,47.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.318820224719104,71,45.011106780982075,51.666666666666664,13,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,7.0,43.91731575793889
5211,6576,1,0,57.0,0,11.0,57.0,45.84457933370977,57.0,43.833486378940925,44.2608,44.589652096342554,44.834633385335415,6,45.011106780982075,44.0,4,44.204010462074976,44.678021787999306,57.0,3,44.91439743052646,3,13.0,45.01494146642021
5212,6578,1,0,48.0,0,11.0,48.0,45.84457933370977,48.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,37,44.41663915483658,49.25,4,45.352,45.063919259882255,51.5,2,44.91439743052646,2,1.0,45.01494146642021
5213,6579,0,0,36.0,1,13.0,36.0,45.84457933370977,36.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,26,45.011106780982075,45.0,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,6.0,43.91731575793889
5214,6580,1,0,53.0,0,11.0,53.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,64,45.011106780982075,49.57142857142857,4,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,0,13.0,45.01494146642021
5215,6582,1,1,40.0,2,16.0,40.0,45.84457933370977,38.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,25,44.41663915483658,48.0,10,44.204010462074976,44.678021787999306,40.0,3,43.903,4,6.0,45.01494146642021
5216,6583,0,0,38.0,0,11.0,38.0,45.84457933370977,38.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,30,44.41663915483658,39.666666666666664,7,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,3.0,43.91731575793889
5217,6584,0,1,36.0,2,10.0,36.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,48,45.011106780982075,43.4,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,10.0,43.91731575793889
5218,6585,0,0,46.0,0,9.0,46.0,45.84457933370977,46.0,45.42930118512464,44.2608,47.32689987937274,44.37430880476393,15,44.41663915483658,55.0,6,44.131749460043196,44.678021787999306,46.0,3,43.903,0,17.0,45.01494146642021
5219,6586,1,0,45.0,0,12.0,45.0,45.84457933370977,45.0,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,54,44.41663915483658,45.42857142857143,11,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,3,9.0,45.01494146642021
5220,6587,0,0,41.0,0,10.0,41.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,26,44.41663915483658,41.5,11,44.204010462074976,44.678021787999306,41.0,2,44.91439743052646,1,1.0,45.01494146642021
5221,6589,0,0,34.0,1,9.0,34.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,32,45.011106780982075,46.666666666666664,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,4.0,43.91731575793889
5222,6590,0,0,31.0,4,6.0,31.0,45.84457933370977,31.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,24,44.41663915483658,31.166666666666668,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,3.0,43.91731575793889
5223,6592,0,1,45.0,1,15.0,45.0,45.84457933370977,45.0,45.42930118512464,45.402535657686215,49.012362637362635,48.25988023952096,15,45.011106780982075,40.8,6,44.131749460043196,45.063919259882255,45.0,3,44.91439743052646,6,8.0,45.01494146642021
5224,6593,1,1,63.0,1,10.0,63.0,45.84457933370977,63.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,56,45.011106780982075,46.375,4,45.33847850055127,44.678021787999306,54.5,1,43.903,9,14.0,45.01494146642021
5225,6595,0,0,41.0,0,6.0,41.0,45.84457933370977,41.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,25,45.011106780982075,40.5,8,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
5226,6596,0,0,41.0,3,11.0,41.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,9,44.41663915483658,46.625,4,44.204010462074976,44.678021787999306,41.0,3,44.91439743052646,2,5.0,43.91731575793889
5227,6597,0,0,47.0,0,12.0,47.0,45.84457933370977,47.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,5,44.41663915483658,51.0,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,2,1.0,45.01494146642021
5228,6598,0,0,36.0,0,9.0,38.0,45.84457933370977,36.0,45.42930118512464,44.2608,43.20085836909871,46.86538461538461,48,45.011106780982075,35.5,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
5229,6599,0,0,54.0,0,11.0,54.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,47.32689987937274,46.86538461538461,32,45.011106780982075,46.25,20,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
5230,6601,0,1,44.0,2,13.0,44.0,45.84457933370977,44.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,35,45.011106780982075,44.0,1,44.204010462074976,44.678021787999306,44.0,3,44.91439743052646,0,7.0,45.01494146642021
5231,6603,1,0,39.0,2,9.0,39.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,41,45.011106780982075,40.0,6,44.94965034965035,44.678021787999306,39.0,2,43.903,0,15.0,45.01494146642021
5232,6606,0,0,42.0,2,12.0,42.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,44.37430880476393,45,44.41663915483658,45.0,4,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
5233,6607,0,0,37.0,1,14.0,37.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,36,45.011106780982075,40.0,7,44.204010462074976,44.678021787999306,37.0,3,44.91439743052646,4,6.0,45.01494146642021
5234,6608,0,0,35.0,0,11.0,35.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,30,45.011106780982075,45.0,7,44.94965034965035,45.063919259882255,45.0592932721102,0,43.903,4,11.0,45.01494146642021
5235,6609,0,0,46.0,0,13.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,47.32689987937274,48.25988023952096,33,45.011106780982075,45.0,13,44.94965034965035,44.678021787999306,46.0,4,44.91439743052646,8,23.0,45.01494146642021
5236,6610,0,0,54.0,0,14.0,54.0,45.84457933370977,54.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,23,45.011106780982075,46.333333333333336,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,3,10.0,45.01494146642021
5237,6611,1,1,38.0,2,8.0,38.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,44.589652096342554,41.798583792289534,30,44.41663915483658,38.0,3,46.2707100591716,45.063919259882255,38.0,1,44.91439743052646,10,5.0,45.01494146642021
5238,6612,0,0,48.0,0,11.0,48.0,45.84457933370977,48.0,45.42930118512464,44.2608,43.20085836909871,45.56938227394807,49,45.011106780982075,44.5,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
5239,6613,0,0,33.0,3,13.0,33.0,37.85701021355617,33.0,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,28,45.011106780982075,49.8,1,44.204010462074976,44.678021787999306,33.0,2,44.91439743052646,0,1.0,45.01494146642021
5240,6615,0,0,42.0,0,8.0,42.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,18,44.41663915483658,42.0,8,46.2707100591716,44.678021787999306,49.0,2,44.91439743052646,5,11.0,45.01494146642021
5241,6617,0,0,54.0,0,16.0,43.79056603773585,45.84457933370977,54.0,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,61,45.011106780982075,48.333333333333336,13,44.131749460043196,44.678021787999306,45.0592932721102,0,43.903,0,1.0,43.91731575793889
5242,6618,1,0,43.0,3,11.0,43.79056603773585,45.84457933370977,43.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,25,45.011106780982075,46.5,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,4,7.0,45.01494146642021
5243,6619,0,1,45.0,1,11.0,45.0,45.84457933370977,45.0,45.42930118512464,44.2608,49.012362637362635,46.86538461538461,36,44.41663915483658,46.4,6,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
5244,6620,0,0,33.0,4,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,42.19285120532003,41.318820224719104,38,45.011106780982075,32.666666666666664,1,44.131749460043196,45.063919259882255,45.0592932721102,0,43.903,0,1.0,45.01494146642021
5245,6622,1,0,33.0,2,10.0,33.0,45.84457933370977,33.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,45,44.41663915483658,43.0,1,44.131749460043196,44.678021787999306,33.0,2,44.91439743052646,9,10.0,45.01494146642021
5246,6623,0,0,37.0,0,13.0,37.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,46.86538461538461,5,45.011106780982075,37.0,10,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,1,24.0,45.01494146642021
5247,6624,1,2,38.0,2,12.0,38.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,28,45.011106780982075,39.8,6,44.204010462074976,44.678021787999306,38.0,2,44.91439743052646,5,1.0,45.01494146642021
5248,6625,0,0,56.0,1,14.0,56.0,45.84457933370977,56.0,45.42930118512464,44.2608,49.012362637362635,46.86538461538461,24,45.011106780982075,44.6,17,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,13.0,45.01494146642021
5249,6626,0,0,53.0,0,7.0,53.0,45.84457933370977,53.0,45.42930118512464,45.402535657686215,42.19285120532003,46.86538461538461,24,45.011106780982075,47.5,1,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
5250,6627,1,0,44.0,0,12.0,44.0,45.84457933370977,44.0,45.42930118512464,45.402535657686215,42.19285120532003,44.37430880476393,52,44.41663915483658,41.714285714285715,3,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
5251,6628,0,0,51.0,0,11.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,22,45.011106780982075,48.0,14,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
5252,6629,0,0,49.0,0,12.0,49.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.834633385335415,22,45.011106780982075,52.25,3,44.204010462074976,44.678021787999306,49.0,1,44.91439743052646,4,14.0,45.01494146642021
5253,6630,0,0,33.0,2,8.0,43.5,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,44.37430880476393,28,45.011106780982075,44.2,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,13.0,45.01494146642021
5254,6631,0,0,29.0,2,12.0,29.0,45.84457933370977,29.0,45.42930118512464,45.402535657686215,43.20085836909871,46.86538461538461,20,45.011106780982075,34.0,3,44.131749460043196,45.063919259882255,29.0,1,44.91439743052646,7,1.0,45.01494146642021
5255,6632,0,0,25.0,3,11.0,25.0,45.84457933370977,25.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,29,45.011106780982075,48.0,6,44.94965034965035,44.678021787999306,41.0,1,44.91439743052646,0,8.0,45.01494146642021
